http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Kinky Curly Bob;Kinky curly hair is probably the most beautiful hair texture in the world. And to unleash it in its most gorgeous and voluminous form, all you need to do is get it cut into a long bob down till your shoulders. A little bit of coconut oil applied at the roots and some tender loving care, and your kinky curly bob will look naturally beautiful.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Kinky-Curly-Bob.jpg;Kinky Curly Bob;https://www.instagram.com/p/BMqQDWiAooJ/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Center Parted Long Bob;If you are always reaching for your curling wand and are a huge fan of hair products, you can put both those things to use with this bob cut look. This long bob has been styled in super structured curls at the bottom and sleekly parted down the middle at the top to show off the model's jet black tresses in the best way possible.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Center-Parted-Long-Bob.jpg;Center Parted Long Bob;https://www.instagram.com/p/BKQ1fG-DAmw/?taken-by=foreignbeautyinc
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Chic Short Bob;With its soft tousled curls that give off an air of romance, this bob cut looks like it belongs on the cinema screen. The big open curls end right at the chin and accentuate your jawline. Don't forget to part your hair on one side to add a touch of glamor to your look.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Chic-Short-Bob.jpg;Chic Short Bob;https://www.instagram.com/p/BMDA47wAHZ8/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Long Bob With Wispy Bangs;Heading off to college? We've got you covered! This simple straight long bob is low maintenance and highly functional for the multi-tasking woman that you are. The straight cut wispy bangs add a splash of youthfulness to this simple cut.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Long-Bob-With-Wispy-Bangs.jpg;Long Bob With Wispy Bangs;https://www.instagram.com/p/BMowk4kBzRe/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Curly Swooped Pixie Bob;Yooo…this hair is so damn cute! A new take on the pixie bob look, this cut plays really well with naturally kinky curly hair. The sides have been cut right till the roots and all the hair at the top has been left long to swoop down to form some seriously cute bangs at the front.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Curly-Swooped-Pixie-Bob.jpg;Curly Swooped Pixie Bob;https://www.instagram.com/p/BLgzwiZDnxC/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Sapphire Blue Bob;Here's another unique color that you don't see every day. The chilled out waves on the short bob work well to accentuate its sapphire blue tone. The subdued shade of blue is not 'in your face', which make it work appropriate, yet stylish.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Sapphire-Blue-Bob.jpg;Sapphire Blue Bob;https://www.instagram.com/p/0Gz7ZVAA-9/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Afro Bob;You don't always need to go in for extensions or heated hair tools to sport a bob. The afro bob proves just that. This trendy look that has been done on natural hair is absolutely gorgeous and low maintenance. The volume added all around your head by this bob makes this look feminine and fun.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Afro-Bob.jpg;Afro Bob;https://www.instagram.com/p/BLK6op_h8SN/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Highlighted Kinky Curly Bob;Just because you are leaving your hair in its au naturel kinky curly state does not mean that you can't treat yourself to a little bit of color. You could take inspiration from this look and add some brown tones on the hair at the top of your head to create a mesmerizing effect when hit by sunlight. The bob itself can be kept short to create an afro look.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Highlighted-Kinky-Curly-Bob.jpg;Highlighted Kinky Curly Bob;https://www.instagram.com/p/BMjpymaDHc6/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Pixie Bob With Dramatic Bangs;Array;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Pixie-Bob-With-Dramatic-Bangs.jpg;Pixie Bob With Dramatic Bangs;
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Twisted Braids Bob;Let's twist it up, girls! There's so much going on in this bob look that I don't even know where to begin. Let's start off with the impeccable twisted braids that have been swept over to one side. The sides have been shorn off to reduce the volume and focus the attention on the braids. Lastly, the front half of her hair has been dyed in a honey brown color to create a contrast against the naturally dark hair at the back. Phew!;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Twisted-Braids-Bob.jpg;Twisted Braids Bob;https://www.instagram.com/p/BLJtv0sBLOq/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Fiery Orange Feathered Bob;Full disclosure? I love autumn. And I would love nothing more than to surround myself with the orange and brown shades of fallen leaves. With this gorgeous orange hair color, you could do just that! The roots and the hair at the back have been left brown to subdue the vibrant orange and the bob has been styled in a feathered manner to add some dimension and movement to the hair.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Fiery-Orange-Feathered-Bob.jpg;Fiery Orange Feathered Bob;https://www.instagram.com/p/BLBfY-NBdST/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Short Blonde Bob;Let's just accept that Ciara is at the top of the bob haircut game. This time, she has gone for a super short bob and a completely blonde look. The center parting and the rounded edges of her straight hair create an air of dignity and sophistication around her. She is, truly, a class apart.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Short-Blonde-Bob.jpg;Short Blonde Bob;
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Layered Pixie Bob;Tyra Banks is absolutely killing it with this super edgy layered pixie look. With the help of some light hold hair gel, she has styled her pixie into spikes that lay flat across her forehead to create a cutting edge look and exude a badass vibe. Iconic.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Layered-Pixie-Bob.jpg;Layered Pixie Bob;
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Flaming Curls Bob;Array;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Flaming-Curls-Bob.jpg;Flaming Curls Bob;https://www.instagram.com/p/BLufJjShqAE/
http://www.stylecraze.com/articles/celebrity-inspired-bob-hairstyles-for-dark-skinned-women/;Green Mohawk Bob;I know, I know. This bright green look is pretty out there for the most daring of us. But rest assured that you will grab and hold the attention of anyone you meet. With undercuts on either side and the hair left in the middle cut into a short bob cut, the curls created in this hair create a funky mohawk that is sure to up your style quotient by like a bazillion points.;http://cdn2.stylecraze.com/wp-content/uploads/2015/06/Green-Mohawk-Bob.jpg;Green Mohawk Bob;https://www.instagram.com/p/BKUZX40Bzr3/
